Mon	B	Mod	R0	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	Comments
320	h	#65	0	0	0	0	0	0	1	2	3	4	5	War Zealot: Hatred Dmg-Power Lich (50% at R10)
320	h	#222	0	0	0	0	0	0	1	2	3	4	5	War Zealot: Hatred Dmg-Lich King(50% at R10)
321	S	+	0	0	0	0	1	1	1	1	1	1	1	Gnoll Shaman: Speed: R4
321	h	#14	0	2	4	6	8	10	12	14	16	18	20	Gnoll Shaman: Hatred Dmg-Centaur
321	h	#15	0	2	4	6	8	10	12	14	16	18	20	Gnoll Shaman: Hatred Dmg-Centaur Captain
321	h	#239	0	2	4	6	8	10	12	14	16	18	20	Gnoll Shaman: Hatred Dmg-Centaur Captain
321	a	#42	0	5	10	15	20	25	30	35	40	45	50	Gnoll Shaman Curse post-attack 5%/Rank
322	A	+	0	1	2	2	4	5	7	7	9	11	12	Mirage Dragon: Attack R1/R2/R4/R5/R6/R8/R9/R10
322	D	+	0	1	1	3	3	5	5	7	7	8	9	Mirage Dragon: Defense R1/R3/R5/R7/R9/R10
322	M	+	0	1	3	4	4	5	7	7	9	9	9	Mirage Dragon: Max. Damage R1/R2/R3/R5/R6/R8
322	m	+	0	1	2	3	4	5	5	7	7	8	10	Mirage Dragon: Min. Dmg R1/R2/R3/R4/R5/R7/R9/R10
322	S	+	0	0	0	0	1	1	2	2	2	2	3	Mirage Dragon: Speed R4/R6/R10
322	f	f	0	0	0	0	0	1	1	1	1	1	1	Mirage Dragon: Fearless R5
322	l	#26	1	5	10	15	20	25	25	30	30	35	35	Mirage Dragon: Summon Clones of Mirage Dragon
322	l	#82	0	0	0	0	0	0	15	20	25	30	35	Mirage Dragon: Summon Clones of Mirage Dragon
322	w	1	0	0	0	1	1	1	1	1	1	1	1	Mirage Dragon: Immune to Hostile L1 Spells R4
322	w	2	0	0	0	0	0	1	1	1	1	1	1	Mirage Dragon: Immune to Hostile L2 Spells R6
322	w	3	0	0	0	0	0	0	0	1	1	1	1	Mirage Dragon: Immune to Hostile L3 Spells R8
322	w	4	0	0	0	0	0	0	0	0	0	1	1	Mirage Dragon: Immune to Hostile L4 Spells R10
323	A	+	0	1	2	2	4	5	7	7	9	11	12	Mirror Dragon: Attack R1/R2/R4/R5/R6/R8/R9/R10
323	D	+	0	1	1	3	3	5	5	7	7	8	9	Mirror Dragon: Defense R1/R3/R5/R7/R9/R10
323	M	+	0	1	3	4	4	5	7	7	9	9	9	Mirror Dragon: Max. Damage R1/R2/R3/R5/R6/R8
323	m	+	0	1	2	3	4	5	5	7	7	8	10	Mirror Dragon: Min. Dmg R1/R2/R3/R4/R5/R7/R9/R10
323	S	+	0	0	0	0	1	1	2	2	2	2	3	Mirror Dragon: Speed R4/R6/R10
323	f	f	0	0	0	0	0	1	1	1	1	1	1	Mirror Dragon: Fearless R5
323	U	#83	1	5	10	15	20	25	25	30	30	35	35	Mirror Dragon: Summon Clones of Mirage Dragon
323	U	#27	0	0	0	0	0	0	15	20	25	30	35	Mirror Dragon: Summon Clones of Mirage Dragon
323	w	1	0	0	0	1	1	1	1	1	1	1	1	Mirror Dragon: Immune to Hostile L1 Spells R4
323	w	2	0	0	0	0	0	1	1	1	1	1	1	Mirror Dragon: Immune to Hostile L2 Spells R6
323	w	3	0	0	0	0	0	0	0	1	1	1	1	Mirror Dragon: Immune to Hostile L3 Spells R8
323	w	4	0	0	0	0	0	0	0	0	0	1	1	Mirror Dragon: Immune to Hostile L4 Spells R10
324	w	D	1	1	1	1	1	1	1	1	1	1	1	Mithril Golem: Immune to Direct Damage Spells R7
324	f	R	2	2	2	2	2	1	1	1	1	1	1	Mithril Golem: No Retaliation R5
324	f	D	2	2	2	2	2	2	2	1	1	1	1	Mithril Golem: Double Attack R7
325	S	+	0	0	0	0	1	1	2	2	2	2	3	Shadow Dragon: Speed R4/R6/R10
325	c	#75	0	8	16	24	32	40	48	56	64	72	80	Shadow Dragon: Aging +8%/Rank
325	F	=	0	0	0	0	0	1	1	1	1	1	1	Shadow Dragon: Fear R5
325	w	F	0	0	0	1	1	1	1	1	1	1	1	Shadow Dragon: Immune to Hostile Fire Spells R3
325	w	W	0	0	0	0	0	1	1	1	1	1	1	Shadow Dragon: Immune to Hostile Water Spells R5
325	w	A	0	0	0	0	0	0	0	1	1	1	1	Shadow Dragon: Immune to Hostile Air Spells R7
325	w	E	0	0	0	0	0	0	0	0	0	1	1	Shadow Dragon: Immune to Hostile Earth Spells R9
326	S	+	0	0	0	0	1	1	1	1	1	1	1	Lizard Soldier: Speed R4
326	e	=	0	5	10	15	20	25	30	35	40	45	50	Lizard Soldier: Death Blow 5%/Rank
326	f	f	0	0	0	0	0	1	1	1	1	1	1	Lizard Soldier: Fearless R5
326	c	#71	0	5	10	15	20	25	30	35	40	45	50	Lizard Soldier: Poison 5%/Rank
327	D	+	0	1	1	2	2	3	3	4	4	4	4	Slithzerikai: Defense R1/R3/R5/R7
327	S	+	0	0	1	1	2	2	3	3	4	4	5	Slithzerikai: Speed R2/R4/R6/R8/R10
327	d	+	0	4	8	12	16	20	24	28	32	36	40	Slithzerikai: Defending Bonus +4/Rank
327	c	#71	0	5	10	15	20	25	30	35	40	45	50	Slithzerikai: Poison 5%/Rank
327	L	#49	0	5	10	15	20	25	30	35	40	45	50	Slithzerikai: Deflect 50% Damage 5%/Rank
327	w	1	0	0	0	1	1	1	1	1	1	1	1	Slithzerikai: Immune to Hostile L1 Spells R3
327	f	f	0	0	0	0	0	1	1	1	1	1	1	Slithzerikai: Fearless R5
328	A	+	0	0	1	1	1	1	2	2	3	3	3	Sacred Elf: Attack R2/R6/R8
328	D	+	0	0	0	1	1	1	1	1	1	1	1	Sacred Elf: Defense R3
328	M	+	0	1	1	1	1	2	2	2	2	2	2	Sacred Elf: Max. Damage R1/R5
328	m	+	0	0	0	0	0	1	1	1	1	2	2	Sacred Elf: Min. Damage R5/R9
328	S	+	0	0	0	0	1	1	1	1	1	1	2	Sacred Elf: Speed R4/R10
328	O	+	0	0	0	0	0	2	2	4	6	8	10	Sacred Elf: Shots R6/R8/R9/R10
328	o	=	0	0	0	0	0	0	0	0	1	1	1	Sacred Elf: No Obstacle Penalty R5
328	i	=	0	0	0	0	0	0	0	0	0	1	1	Sacred Elf: No Range Penalty R7
328	f	D	2	2	2	2	2	2	2	2	2	2	1	Sacred Elf: Double Attack R11
329	S	+	0	0	0	0	1	1	1	1	1	1	1	Ghoul: Speed R4
329	c	#73	0	8	16	24	32	40	48	56	64	72	80	Ghoul: Disease +8%/Rank
329	w	1	0	0	0	0	0	1	1	1	1	1	1	Ghoul: Immune to Hostile L1 Spells R5
330	S	+	0	0	0	0	1	1	2	2	2	2	3	Crimson Dragon: Speed R4/R6/R10
330	h	#132	5	7	9	11	13	15	17	19	21	23	25	Crimson Dragon: Hatred Dmg-Azure +20%/Rank
330	F	+	0	0	0	0	0	0	0	0	1	1	1	Crimson Dragon: Fear R8
330	f	f	0	0	0	0	0	1	1	1	1	1	1	Crimson Dragon: Fearless R5
330	w	0	0	0	0	0	0	0	0	0	1	1	1	Crimson Dragon: No Immunity to Friendly Spells R8
330	U	#114	0	20	40	60	80	100	120	140	160	180	200	Crimson Dragon: Summon 20%/Rank Fire Elementals
330	K	#13	0	10	20	30	40	50	60	70	80	90	100	Crimson Dragon: Fire Wall post-attack 10%/Rank
330	O	+	0	1	1	1	2	2	3	3	4	4	5	Crimson Dragon: +1 Shot every other Rank
331	H	%	0	6	12	18	24	30	36	42	48	54	60	D Templar: Health 6%/Rank (instead of 5%)
331	S	+	0	0	0	0	1	1	1	1	1	1	2	D Templar: Speed R40/R100
331	A	+	0	0	1	1	1	2	2	3	3	3	3	D Templar: Attack R2/R5/R7
331	D	+	0	1	1	1	1	1	3	3	3	4	4	D Templar: Defense R1/R6/R9
331	M	+	0	0	0	1	1	1	1	2	3	3	3	D Templar: Max. Damage R3/R7/R8
331	m	+	0	0	0	0	1	1	1	2	2	3	3	D Templar: Min. Damage R4/R7/R9
331	s	#43	0	0	0	0	1	1	2	2	3	3	3	D Templar: Enchanted with Bloodlust R4/6/8/10
331	f	f	0	0	0	0	0	1	1	1	1	1	1	D Templar: Fearless R5
332	H	%	0	6	12	18	24	30	36	42	48	54	60	D Paladin: Health 6%/Rank (instead of 5%)
332	S	+	0	0	0	0	1	1	1	1	1	1	2	D Paladin: Speed R40/R100
332	A	+	0	0	1	1	1	2	2	3	3	3	3	D Paladin: Attack R2/R5/R7
332	D	+	0	1	1	1	1	1	3	3	3	4	4	D Paladin: Defense R1/R6/R9
332	M	+	0	0	0	1	1	1	1	2	3	3	3	D Paladin: Max. Damage R3/R7/R8
332	m	+	0	0	0	0	1	1	1	2	2	3	3	D Paladin: Min. Damage R4/R7/R9
332	s	#43	0	0	0	0	1	1	2	2	3	3	3	D Paladin: Enchanted with Bloodlust R4/6/8/10
332	s	#55	0	0	0	0	1	1	2	2	3	3	3	D Paladin: Enchanted with Slayer R4/6/8/10
332	p	#24	0	5	10	15	20	25	30	35	40	45	50	D Paladin: Death Ripple pre-attack 5%/Rank
333	S	+	0	0	0	0	1	1	2	2	3	3	4	Fallen A.: Speed R4/R6/R8/R10
333	w	R	0	0	0	0	0	0	1	1	1	1	1	Fallen A: Immune to Armageddon R3
333	w	m	0	0	0	0	0	1	1	1	1	1	1	Fallen A: Immune to Hostile Mind Spells R8
333	W	+	0	0	0	0	0	0	10	20	30	40	50	Fallen A: Magic Resistance R6 10%/Rank
333	P	+	0	0	0	0	0	0	0	1	1	1	1	Fallen A: Extra Resurrection R7
333	f	f	0	0	0	0	0	1	1	1	1	1	1	Fallen A: Fearless R5
333	w	F	0	0	0	0	0	0	0	1	1	1	1	Fallen A: Immune to Hostile Fire Spells R3
334	S	+	0	0	0	0	1	1	2	2	3	3	4	Angel of Death.: Speed R4/R6/R8/R10
334	w	R	0	0	0	1	1	1	1	1	1	1	1	Angel of Death: Immune to Armageddon R3
334	w	m	0	0	0	0	0	0	0	0	1	1	1	Angel of Death: Immune to Hostile Mind Spells R8
334	W	+	0	0	0	0	0	0	10	20	30	40	50	Angel of Death: Magic Resistance R6 10%/Rank
334	P	+	0	0	0	0	0	0	0	1	1	1	2	Angel of Death: Extra Resurrection R7
334	w	F	0	0	0	1	1	1	1	1	1	1	1	Angel of Death: Immune to Hostile Fire Spells R3
335	D	+	0	1	1	1	1	2	2	2	2	3	3	Winged Drake: Defense R1/R5/R9
335	S	+	0	0	1	1	2	3	4	4	5	5	6	Winged Drake: Speed R2/R4/R5/R6/R8/R10
335	c	#71	0	5	10	15	20	25	35	45	55	65	75	Winged Drake: Poison
336	D	+	0	1	1	1	1	2	2	2	2	3	3	Lesser Dragon: Defense R1/R5/R9
336	S	+	0	0	1	1	2	3	4	4	5	5	6	Lesser Dragon: Speed R2/R4/R5/R6/R8/R10
336	c	#71	5	10	20	30	40	50	60	70	80	90	100	Lesser Dragon: Poison
336	L	#49	0	5	10	15	20	25	30	35	40	45	50	Lesser Dragon: Deflect 50% Damage 5%/Rank
337	S	+	0	0	0	0	0	1	1	2	2	3	3	Fiend of Tartarus: Speed R5/R7/R9
337	w	F	0	0	0	1	1	1	1	1	1	1	1	Fiend of Tartarus: Immune to Hostile Fire Spells R3
337	w	E	0	0	0	0	0	0	0	1	1	1	1	Fiend of Tartarus: Immune to Hostile Earth Spells R7
337	s	#28	0	0	0	0	0	0	1	1 	1	1	2	Fiend of Tartarus: Air Shield R6
337	f	f	0	0	0	0	0	1	1	1	1	1	1	Fiend of Tartarus: Fearless R5
337	w	m	0	0	0	0	0	0	0	1	1	1	1	Fiend of Tartarus: Immune to Hostile Mind Spells R7
338	S	+	0	0	0	0	0	1	1	2	2	3	3	Lord of Tartarus: Speed R5/R7/R9
338	w	F	0	0	0	1	1	1	1	1	1	1	1	Lord of Tartarus: Immune to Hostile Fire Spells R3
338	w	E	0	0	0	0	0	0	0	1	1	1	1	Lord of Tartarus: Immune to Hostile Earth Spells R7
338	s	#28	0	0	0	0	0	0	1	1 	1	1	1	Lord of Tartarus: Air Shield R6
338	f	f	0	0	0	0	0	1	1	1	1	1	1	Lord of Tartarus: Fearless R5
338	w	m	0	0	0	0	0	0	0	1	1	1	1	Lord of Tartarus: Immune to Hostile Mind Spells R7
338	P	+	0	0	0	0	0	1	1	1	1	2	2	Lord of Tartarus: Extra Resurrection R5/R9
339	S	+	0	0	0	0	1	1	2	2	2	2	3	Sulfide Dragon: Speed R4/R6/R10
339	h	#102	0	0	0	2	3	4	5	6	7	8	9	Sulfide Dragon: Hatred Dmg-Gorgon
339	h	#103	0	0	0	2	3	4	5	6	7	8	9	Sulfide Dragon: Hatred Dmg-Mighty Gorgon
339	h	#244	0	0	0	2	3	4	5	6	7	8	9	Sulfide Dragon: Hatred Dmg-Catoblepas
339	r	#50	0	0	0	0	25	50	75	125	250	250	250	Sulfide Dragon: Regenerate 50% R4..R10
339	w	m	0	0	0	0	0	0	0	0	1	1	1	Sulfide Dragon: Immune to Hostile Mind Spells R8
340	f	f	0	0	0	0	0	1	1	1	1	1	1	Lord: Fearless R5
340	S	+	0	0	0	0	1	1	1	1	1	1	2	Lord: Speed R4/R10
340	e	=	0	5	10	15	20	25	30	35	40	45	50	Lord: Death Blow 5%/Rank
340	B	=	0	10	15	20	25	30	35	40	50	55	60	Lord: Block 5%/Rank to 60%
340	P	+	0	0	0	0	0	0	0	0	0	0	1	Lord: Adittional cast R10
341	w	1	0	0	0	0	1	1	1	1	1	1	1	B.Green Dragon: Immune to Hostile L1 Spells R4
341	w	2	0	0	0	0	0	0	1	1	1	1	1	B.Green Dragon: Immune to Hostile L2 Spells R6
341	w	3	0	0	0	0	0	0	0	0	1	1	1	B.Green Dragon: Immune to Hostile L3 Spells R8
341	w	4	0	0	0	0	0	0	0	0	0	1	1	B.Green Dragon: Immune to Hostile L4 Spells R10
341	S	+	0	0	0	0	1	1	1	1	1	1	2	B.Green Dragon: Speed R4/R10
342	w	1	0	0	0	0	1	1	1	1	1	1	1	B.Red Dragon: Immune to Hostile L1 Spells R4
342	w	2	0	0	0	0	0	0	1	1	1	1	1	B.Red Dragon: Immune to Hostile L2 Spells R6
342	w	3	0	0	0	0	0	0	0	0	1	1	1	B.Red Dragon: Immune to Hostile L3 Spells R8
342	w	4	0	0	0	0	0	0	0	0	0	1	1	B.Red Dragon: Immune to Hostile L4 Spells R10
342	S	+	0	0	0	0	1	1	1	1	1	1	2	B.Red Dragon: Speed R4/R10
343	w	1	0	0	0	0	1	1	1	1	1	1	1	B.Faerie Dragon: Immune to Hostile L1 Spells R4
343	w	2	0	0	0	0	0	0	1	1	1	1	1	B.Faerie Dragon: Immune to Hostile L2 Spells R6
343	w	3	0	0	0	0	0	0	0	0	1	1	1	B.Faerie Dragon: Immune to Hostile L3 Spells R8
343	w	4	0	0	0	0	0	0	0	0	0	1	1	B.Faerie Dragon: Immune to Hostile L4 Spells R10
343	S	+	0	0	0	0	1	1	1	1	1	1	2	B.Faerie Dragon: Speed R4/R10
344	w	1	0	0	0	0	1	1	1	1	1	1	1	B.Rust Dragon: Immune to Hostile L1 Spells R4
344	w	2	0	0	0	0	0	0	1	1	1	1	1	B.Rust Dragon: Immune to Hostile L2 Spells R6
344	w	3	0	0	0	0	0	0	0	0	1	1	1	B.Rust Dragon: Immune to Hostile L3 Spells R8
344	w	4	0	0	0	0	0	0	0	0	0	1	1	B.Rust Dragon: Immune to Hostile L4 Spells R10
344	S	+	0	0	0	0	1	1	1	1	1	1	2	B.Rust Dragon: Speed R4/R10
345	w	1	0	0	0	0	1	1	1	1	1	1	1	B.Azure Dragon: Immune to Hostile L1 Spells R4
345	w	2	0	0	0	0	0	0	1	1	1	1	1	B.Azure Dragon: Immune to Hostile L2 Spells R6
345	w	3	0	0	0	0	0	0	0	0	1	1	1	B.Azure Dragon: Immune to Hostile L3 Spells R8
345	w	4	0	0	0	0	0	0	0	0	0	1	1	B.Azure Dragon: Immune to Hostile L4 Spells R10
345	S	+	0	0	0	0	1	1	1	1	1	1	2	B.Azure Dragon: Speed R4/R10
346	H	%	0	10	20	30	40	50	60	70	80	90	100	Fire Dragon: 10% Health Bonus per Rank
346	A	+	0	2	4	6	8	10	12	14	16	18	20	Fire Dragon: Attack +2/Rank
346	D	+	0	2	4	6	8	10	12	14	16	18	20	Fire Dragon: Defense +2/Rank
346	M	+	0	2	4	6	8	10	12	14	16	18	20	Fire Dragon: Max. Damage +2/Rank
346	m	+	0	2	4	6	8	10	12	14	16	18	20	Fire Dragon: Min. Damage +2/Rank
346	w	5	1	1	1	1	1	1	1	1	1	1	1	Fire Dragon: Immune to All Hostile Spells R0
346	p	#21	0	10	20	30	40	50	60	70	80	90	100	Fire Dragon: Fireball pre-attack 10%/Rank
346	a	#13	0	10	20	30	40	50	60	70	80	90	100	Fire Dragon: Fire Wall post-attack 10%/Rank
347	H	%	0	10	20	30	40	50	60	70	80	90	100	Ice Dragon: 10% Health Bonus per Rank
347	A	+	0	2	4	6	8	10	12	14	16	18	20	Ice Dragon: Attack +2/Rank
347	D	+	0	2	4	6	8	10	12	14	16	18	20	Ice Dragon: Defense +2/Rank
347	M	+	0	2	4	6	8	10	12	14	16	18	20	Ice Dragon: Max. Damage +2/Rank
347	m	+	0	2	4	6	8	10	12	14	16	18	20	Ice Dragon: Min. Damage +2/Rank
347	w	5	1	1	1	1	1	1	1	1	1	1	1	Ice Dragon: Immune to All Hostile Spells R0
347	p	#16	0	10	20	30	40	50	60	70	80	90	100	Ice Dragon: Ice Bolt pre-attack 10%/Rank
347	a	#20	0	10	20	30	40	50	60	70	80	90	100	Ice Dragon: Frost Ring pre-attack 10%/Rank
348	S	+	0	0	0	0	1	1	1	1	1	1	2	Halfling G: Speed R4/R10
348	s	#55	0	0	1	1	1	2	2	2	3	3	3	Halfling G: Slayer R2/R5/R8
348	f	f	0	0	0	0	0	0	1	1	1	1	1	Halfling G: Fearless R6
348	h	#84	0	1	2	3	4	5	6	7	8	9	10	Halfling G: Hatred Dmg-Goblin
348	h	#85	0	1	2	3	4	5	6	7	8	9	10	Halfling G: Hatred Dmg-Hobgoblin
348	h	#232	0	1	2	3	4	5	6	7	8	9	10	Halfling G: Hatred Dmg-Hobgoblin Overlord
349	S	+	0	0	0	0	1	1	1	1	1	1	2	F Spirit: Speed R4/R10
349	s	#27	0	0	0	0	0	0	0	1	1	1	2	F Spirit: Shield R7/R10
349	f	R	2	2	2	2	2	1	1	1	1	1	1	F Spirit: No Retaliation R
350	S	+	0	0	0	0	1	1	1	1	1	1	2	S Spirit: Speed R4/R10
350	s	#27	0	0	0	0	0	0	0	1	1	1	2	S Spirit: Shield R7/R10
350	L	#125	0	6	12	18	24	30	36	42	48	54	60	S Spirit: 25% chance to Deflect 6% dmg./Rank
350	p	#37	0	5	10	15	20	25	30	35	40	45	50	S Spirit: Mass Cure pre-attack 5%-50% chance
351	S	+	0	0	0	0	1	1	1	1	1	1	1	Lady Spider: Speed R4
351	c	#54	0	3	6	9	12	15	18	21	24	27	30	Lady Spider: Slow on hit 3%/Rank
351	f	f	0	0	0	0	0	1	1	1	1	1	1	Lady Spider: Fearless R5
352	S	+	0	0	0	0	1	1	1	1	1	1	1	P Spider: Speed R4
352	c	#54	0	3	6	9	12	15	18	21	24	27	30	P Spider: Slow on hit 3%/Rank
352	f	f	0	0	0	0	0	1	1	1	1	1	1	P Spider: Fearless R5
352	i	=	0	0	0	0	0	0	0	1	1	1	1	P Spider: No Range Penalty R7
353	S	+	0	0	0	0	1	1	1	1	1	1	2	Sea Serpent: Speed R4/R10
353	c	#71	0	5	10	15	20	25	30	35	40	45	50	Sea Serpent: Poison 5%/Rank
353	f	f	0	0	0	0	0	1	1	1	1	1	1	Sea Serpent: Fearless R5
354	S	+	0	0	0	0	1	1	1	1	1	1	2	Leviathan: Speed R4/R10
354	c	#71	0	10	20	30	40	50	60	70	80	90	95	Leviathan: Poison 10%/Rank
354	b	=	0	4	8	12	16	20	24	28	32	36	40	Leviathan: Reduce Defense 4%/Rank
355	p	#21	0	2	5	5	10	10	15	15	20	20	25	Planeswalker: Fireball pre-attack 5%/Rank
355	a	#17	0	2	5	5	10	10	15	15	20	20	25	Planeswalker: Lightning Bolt 5%/Rank
355	p	#23	0	2	5	5	10	10	15	15	20	20	25	Planeswalker: Fireball pre-attack 5%/Rank
355	a	#16	0	2	5	5	10	10	15	15	20	20	25	Planeswalker: Lightning Bolt 5%/Rank
355	S	+	0	0	0	0	1	1	1	1	1	1	2	Planeswalker: Speed R4/R10
356	g	%	0	5	10	15	20	25	30	35	40	45	50	Elementalist: Reduced Spell Damage +5%/Rank
356	u	#112	0	2	5	5	10	10	15	15	20	20	25	Elementalist: Summon Air Elementals 10%/Rank
356	u	#113	0	2	5	5	10	10	15	15	20	20	25	Elementalist: Summon Earth Elementals 10%/Rank
356	u	#114	0	2	5	5	10	10	15	15	20	20	25	Elementalist: Summon Fire Elementals 10%/Rank
356	u	#115	0	2	5	5	10	10	15	15	20	20	25	Elementalist: Summon Water Elementals 10%/Rank
356	S	+	0	0	0	0	1	1	1	1	1	1	2	Elementalist: Speed R4/R10
357	S	+	0	0	0	0	1	1	2	2	2	2	3	Skeleton Angel: Speed R4/R6/R10
357	w	A	0	0	0	0	0	0	1	1	1	1	1	Skeleton Angel: Immune to Hostile Wind Spells R7
357	f	F	2	2	2	2	2	2	2	1	1	1	1	Skeleton Angel: Fly R6
357	P	+	0	0	0	0	0	0	0	0	1	1	1	Skeleton Angel: Extra Resurrection R7
357	M	+	0	1	2	3	4	5	6	7	8	9	10	Skeleton Angel: Max. Damage +1/Rank
357	m	+	0	1	2	3	4	5	6	7	8	9	10	Skeleton Angel: Min. Damage +1/Rank
